Date,Name,Team,Opp,score1,score2,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+-,Fantasy,Estimated_MP_3,Estimated_score1,mean_FG,mean_FGA,mean_FT,mean_FTA,mean_ORB,mean_DRB,mean_AST,mean_STL,mean_BLK,mean_TOV,mean_PF,mean_PTS,mean_+-,Opp_Fantasy_Granted,prediction
20200114,Kyrie Irving,Bkn,Uta,107,118,32.13,12,19,0.632,3,5,0.6,5,6,0.833,2,3,5,11,2,1,1,0,32,0,48.5,30.100000000000005,109.33333333333333,9.11864830257035,19.835410225178805,3.9482807083294302,4.23030075892439,0.6580467847215716,4.324307442456043,6.580467847215717,0.940066835316531,0.4700334176582655,2.256160404759674,2.256160404759674,24.347731034698153,-0.4700334176582655,127.525,26.591949766013457
20200114,Taurean Prince,Bkn,Uta,107,118,29.55,3,9,0.333,0,4,0.0,0,0,0.0,0,5,5,1,0,0,1,0,6,-14,4.9,29.87,109.33333333333333,4.578635419150458,12.616684266103483,0.5087372687944953,0.5087372687944953,1.0174745375889906,6.308342133051742,1.933201621419082,0.8139796300711925,0.5087372687944953,1.933201621419082,2.0349490751779813,12.311441904826786,-1.831454167660183,127.525,15.845304393416798
20200114,Jarrett Allen,Bkn,Uta,107,118,24.32,4,8,0.5,0,0,0.0,0,0,0.0,0,2,2,1,0,1,0,1,8,-13,8.05,28.016666666666666,109.33333333333333,3.362043381204919,5.531103627143576,2.6028722951263887,3.9043084426895835,2.3859662705325233,6.073368688628241,0.9760771106723959,0.9760771106723959,1.1929831352662617,1.1929831352662617,2.494419282829456,9.326959057536227,-3.6874024180957177,127.525,15.440322024565669
20200114,Caris LeVert,Bkn,Uta,107,118,26.27,5,13,0.385,1,4,0.25,0,0,0.0,0,2,2,3,0,1,2,2,11,5,11.75,22.626666666666665,109.33333333333333,4.682142543612124,12.258700477820835,1.9579868818741608,2.979545255025897,1.1918181020103589,2.6390257973086517,2.724155661737963,0.3405194577172454,0.08512986442931135,2.468766068450029,1.2769479664396703,12.684349799967391,-3.320064712743142,127.525,14.579363416760513
20200114,DeAndre Jordan,Bkn,Uta,107,118,23.28,4,5,0.8,0,0,0.0,1,2,0.5,3,11,14,0,0,1,3,2,9,2,18.3,21.25,109.33333333333333,3.172677646619699,5.155601175757011,1.685484999766715,2.3795082349647743,1.8837773526804462,8.427424998833574,1.7846311762235807,0.2974385293705968,0.9914617645686559,1.5863388233098494,1.7846311762235807,8.030840293006113,-1.1897541174823871,127.525,16.155564460859793
20200114,Timothé Luwawu-Cabarrot,Bkn,Uta,107,118,17.32,1,3,0.333,0,2,0.0,0,0,0.0,0,5,5,0,1,0,0,2,2,-14,3.65,14.113333333333335,109.33333333333333,1.4241506895391862,3.2980331757749575,0.6745976950448777,0.9744188928426012,0.5996423955954467,1.3491953900897553,0.8245082939437394,0.44973179669658514,0.07495529944943084,0.8245082939437394,1.7239718873369096,4.34740736806699,-3.9726308708198355,127.525,4.841358600955607
20200114,Rodions Kurucs,Bkn,Uta,107,118,15.53,4,6,0.667,1,1,1.0,0,0,0.0,2,3,5,0,0,0,1,1,9,0,11.0,21.883333333333336,109.33333333333333,3.3399863027101073,6.037667547206732,0.8992270814988751,1.2846101164269643,0.6423050582134822,2.5692202328539286,2.3122982095685356,0.5138440465707858,0.12846101164269644,1.0276880931415715,3.2115252910674106,8.863809803346054,0.12846101164269644,127.525,8.918473315297701
20200114,James Harden,Hou,Mem,110,121,39.08,13,37,0.35100000000000003,5,19,0.263,10,11,0.909,3,3,6,6,0,1,1,3,41,3,39.95,31.063333333333333,117.66666666666667,9.17910688071222,19.064298906094614,7.413894019036794,9.443888809963536,0.7060851446701709,5.20737794194251,6.796069517450395,1.235649003172799,1.1473883600890276,4.148250224937254,2.471298006345598,30.53818250698489,2.294776720178055,149.475,33.13441533073113
20200114,P.J. Tucker,Hou,Mem,110,121,38.21,0,1,0.0,0,0,0.0,0,0,0.0,1,6,7,3,1,0,3,5,0,-4,4.65,22.406666666666666,117.66666666666667,1.2669870888700405,3.0970795505712103,0.1407763432077823,0.1407763432077823,1.1262107456622583,3.871349438214013,0.985434402454476,0.35194085801945574,0.21116451481167345,0.6334935444350203,1.6893161184933876,3.0266913789673193,-0.1407763432077823,149.475,8.025558254252331
20200114,Ben McLemore,Hou,Mem,110,121,38.16,5,12,0.417,4,10,0.4,0,0,0.0,0,3,3,0,2,0,2,1,14,-6,13.85,26.709999999999997,117.66666666666667,3.2842855971800966,7.991761619804901,0.6568571194360193,0.6568571194360193,0.6568571194360193,2.4084761045987375,0.985285679154029,0.5473809328633493,0.2189523731453398,0.985285679154029,2.6274284777440773,9.63390441839495,6.130666448069514,149.475,10.186256732595696
20200114,Clint Capela,Hou,Mem,110,121,33.08,6,7,0.857,0,0,0.0,4,4,1.0,3,13,16,2,0,0,4,5,16,7,25.8,33.75666666666667,117.66666666666667,6.680462341536168,10.746830723340791,1.93636589609744,2.710912254536416,3.775913497390008,9.778647775292072,1.549092716877952,1.355456127268208,1.549092716877952,1.258637832463336,2.226820780512056,15.297290579169776,2.9045488441461598,149.475,25.980766472043804
20200114,Austin Rivers,Hou,Mem,110,121,26.32,3,7,0.429,1,3,0.333,3,4,0.75,0,2,2,5,0,0,2,4,10,-18,7.800000000000002,26.2,117.66666666666667,3.1617055510860816,8.036001609010457,1.712590506838294,2.3712791633145613,0.1317377312952534,1.712590506838294,1.8443282381335477,1.3173773129525341,0.0,0.7904263877715204,2.239541432019308,9.089903459372485,8.036001609010457,149.475,11.509450801838616
20200114,Eric Gordon,Hou,Mem,110,121,31.41,9,19,0.474,4,12,0.333,1,1,1.0,1,3,4,1,1,1,1,3,23,-6,23.1,28.580000000000002,117.66666666666667,4.277642656688494,12.512104770813846,2.138821328344247,3.5290551917680077,0.32082319925163705,1.8179981290926102,1.3902338634237605,0.4277642656688494,0.32082319925163705,1.9249391955098225,2.0318802619270344,13.581515434985969,3.2082319925163705,149.475,13.642944304904388
20200114,Danuel House,Hou,Mem,110,121,26.28,1,3,0.333,0,1,0.0,2,2,1.0,1,2,3,0,0,0,2,2,4,-23,-0.4499999999999997,31.939999999999998,117.66666666666667,3.753115433377655,8.691425214137727,0.3950647824608058,0.7901295649216116,0.888895760536813,2.7654534772256403,0.888895760536813,0.5925971736912086,0.4938309780760072,0.7901295649216116,2.3703886947648343,9.876619561520144,2.2716224991496334,149.475,11.300693308585286
20200114,Isaiah Hartenstein,Hou,Mem,110,121,3.59,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,1,0,0,0,0,2,-8,1.8,14.12,117.66666666666667,2.843728365535905,4.354459059726855,0.7109320913839763,1.3329976713449554,1.7773302284599404,3.8212599911888723,1.1552646484989615,0.6220655799609792,0.7997986028069732,0.7997986028069732,2.221662785574926,6.398388822455786,5.331990685379822,149.475,12.117176512174355
